Titulo,Categoria,Resumo,Status
"
Lonomia é mais venenosa do que cascavel e não existe soro para o seu veneno  ",ciencia,"Cuidado porque estamos na época da lonomia, que é uma taturana mais venenosa do que cobra cascavel. Não existe soro para o veneno da lonomia.",0
"
Teste de unha identifica se há alguém lhe espiando em um espelho de duas direções  ",ciencia,"Para identificar se você está sendo espionado através de um espelho de duas direções, basta fazer o teste de unha e ver a profundidade do seu reflexo. ",0
"
Sarah Gilbert selecionou três filhos entre as cinco primeiras pessoas a testarem vacina de Oxford e a prometeu para setembro  ",ciencia,A cientista Sarah Gilbert selecionou três filhos entre as cinco primeiras pessoas a testarem a vacina de Oxford e a prometeu para setembro.,0
"
Dragão Azul (Glacus Atlantucus) é um dos animais mais venenosos do oceano  ",ciencia,Vídeo mostra um Dragão Azul (Glacus Atlantucus) em Salvador (Bahia). É preciso ter cuidado porque ele é um dos animais mais venenosos que existem no mar. ,0
"
Aranha com rabo de cobra é encontrado por dona de casa, mostra foto  ",ciencia,"Escorpiranha, aranha com rabo de cobra, é encontrada por dona de casa, mostra foto compartilhada na internet. ",0
"
Bioluminescência em ondas do mar da Califórnia (EUA) ocorreram por causa de quarentena  ",ciencia,Fenômeno bioluminescente ocorre no mar da Califórnia (EUA) após a diminuição de turistas no local por causa da quarentena.,0
"
Praia de Botafogo, no Rio de Janeiro, ficou limpa por causa da quarentena  ",ciencia,"A Praia de Botafogo, no Rio de Janeiro, ficou limpa por causa da quarentena. Um vídeo mostra as águas cristalinas após 60 dias de isolamento social.",0
"
Vespa “assassina” que chegou aos EUA foi criada em laboratório da China  ",ciencia,A vespa “assassina” que chegou nos EUA foi criada em laboratório na China e foi filmada matando um rato em poucos segundos. ,0
"
Tasuku Honjo, ganhador de Prêmio Nobel, diz que o coronavírus não é natural  ",ciencia,"O professor japonês Tasuku Honjo, ganhador do Prêmio Nobel, declarou que o coronavírus não é natural. Ele aponta que se trata de um vírus criado em laboratório. ",0
"
Asteroide gigante vai bater na Terra em 29 de abril de 2020 e será o fim do mundo  ",ciencia,Nada emite alerta sobre asteroide que vai se chocar contra a Terra no dia 29 de abril e pode acabar com a raça humana. ,0
"
Vassouras estão em pé por causa de “bug” na rotação da Terra, diz Nasa  ",ciencia,A Nasa (Agência Espacial Norte-Americana) mandou avisar que a Terra está passando por um “bug” na rotação que está deixando o planeta com “equilíbrio perfeito” que deixam vassouras em pé.,0
"
Teste com copo de água define se café é puro ou impuro, mostra vídeo  ",ciencia,Vídeo mostra teste simples para verificar se o pó de café é puro ou impuro. É só colocar o produto em um copo de água e ver se dissolve.,0
"
Extraterrestres deixam marcas no rio Quaraí, na divisa entre Brasil e Uruguai  ",ciencia,"Foram encontrados registros de vida extraterrestres no rio Quaraí, na divisa do Brasil e Uruguai. Um vídeo mostra círculos marcados às margens do rio, que ufologistas confirmaram se tratar do trabalho de OVNIs.",0
"
Brasileiro inventou um carro movido a água que faz 1.000 km com um litro  ",ciencia,Um brasileiro revolucionou o mundo automobilístico ao inventar um carro movido a água que faz 1.000 km com apenas um litro. ,0
"
Condenado à pena de morte morreu de infarto ao participar de experiência com cientista  ",ciencia,"Cientista do Arizona faz experimento científico que prova que mente humana é mais poderosa do que se imagina. Nela, condenado à pena de morte morreu de infarto após acreditar que teve o pulso cortado. ",0
"
Cura definitiva do câncer foi encontrada e estará disponível até o início de 2020  ",ciencia,Empresa afirma ter encontrado a cura definitiva do câncer e promete que ela estará disponível em até um ano. Vídeo anuncia descoberta. ,0
"
Marcela Rodriguez, estudante brasileira, ganha segundo lugar em concurso de física nuclear  ",ciencia,Imagem mostra a estudante brasileira Marcela Rodriguez. Ela ganhou o segundo lugar em um concurso de física nuclear na Rússia.,0
"
Nasa admite que mudanças climáticas ocorrem por causa da órbita da Terra e não por ação do homem  ",ciencia,"Após 60 anos, a Nasa assumiu que o aquecimento global se deu por causa de mudanças na órbita da Terra e não por ação do homem. Segundo a agência espacial, dependendo da posição da Terra em relação ao sol, é que as condições climáticas vão variar drasticamente e até criar anormalidades.",0
"
Flor Mahameru (Arya) do Himalaia só floresce a cada 400 anos foi encontrada  ",ciencia,A nossa geração teve o privilégio de ver a flor Mahameru (ou flor da Arya). Ela é do Himalaia e só floresce a cada 400 anos. Compartilhe a foto para todos. ,0
"
Meteoro que caiu no Paraná fez cratera gigante em fazenda, mostra foto  ",ciencia,Imagens mostram um buraco gigantesco em uma fazenda causado pelo meteoro que caiu na região noroeste do Paraná.,0
"
Setembro terá 5 luas, 5 domingos e 5 segundas, isto ocorre a cada 823 anos  ",ciencia,"O mês de setembro terá 5 luas, 5 domingos e 5 segundas-feiras. Este fenômeno ocorre a cada 823 anos e se chama bolsa de dinheiro. ",0
"
Nasa afirma que queimadas na Amazônia estão abaixo da média e desmascara ambientalistas  ",ciencia,"Nasa diz, em comunicado, que queimadas na Amazônia em 2019 estão “abaixo da média” para a região e desmascara dados de ambientalistas. ",0
"
Missão indiana Chandrayaan divulga fotos incríveis da Terra tiradas do espaço  ",ciencia,"Após lançar o orbitador Vikram à Lua, em 22 de julho, a missão indiana Chandrayaan conseguiu divulgar fotos incríveis da Terra tiradas do espaço. As imagens são lindas!",0
"
Meteoro pode atingir a Terra e destruir a vida humana em outubro de 2019  ",ciencia,Nasa afirma que meteoro FT3 se chocará com a Terra e pode acabar com a vida humana em outubro de 2019. ,0
"
Mar de Santos se acende pelo terceiro dia seguido em 2019  ",ciencia,Fenômeno da bioluminescência aparece em Santos e faz mar se acender por três dias seguidos em julho de 2019. Fotos mostram o fenômeno. ,0
"
Pesquisa aponta que homens que gostam de “amor por trás” com parceiras são gays enrustidos  ",ciencia,"A pesquisa publicada pela Revista Nature comprovou que homens que gostam de fazer amor “por trás” com parceiras têm homossexualidade enrustida. Segundo o estudo, a prática tem um significado de negação da anatomia feminina.",0
"
Documento da Nasa revela que Nibiru vai se chocar com a Terra e acabar com a raça humana  ",ciencia,"Documento da Nasa, publicado em 1988, revela que o planeta Nibiru se chocará com a Terra e acabará com a raça humana. ",0
"
Governo vai acabar com a plataforma Lattes, do CNPq, depois da semana santa  ",ciencia,"Após semana santa, governo federal vai extinguir a plataforma Lattes, do CNPq, e pesquisadores devem salvar versão do currículo em PDF. ",0
"
Empresa lança limão que já vem com cachaça dentro  ",ciencia,"A empresa Magnífica de Faria lançou o Limão Alegria, um limão que já vem com cachaça dentro. É quase uma plantação de caipirinha.",0
"
Jeito certo de descascar abacaxi é arrancando os gomos com as mãos  ",ciencia,Vídeo revela um segredo. O jeito certo de se comer um abacaxi é arrancando os gomos com as mãos. ,0
"
WD-40 é feito de óleo de peixe, é bom para queimaduras e serve para tudo  ",ciencia,"O óleo WD-40 é feito de óleo de peixe, tem 43 utilidades e serve para tratar de queimaduras.",0
"
José Carlos ganhou concurso de física e vai representar o Brasil nas Olimpíadas  ",ciencia,"O estudante José Carlos, de 19 anos, morador da cidade de Lages (SC), venceu um concurso de física quântica e vai representar o Brasil nas Olimpíadas.",0
"
Fenômeno do equinócio nos atingirá nos próximos 5 dias e trará calor ao Brasil  ",ciencia,Fenômeno do equinócio deve atingir o Brasil em 5 dias e elevar as temperaturas até os 40°C. Período requer atenção.,0
"
OVNIs fazem círculos de luz no céu de Caxambu (MG), mostra vídeo  ",ciencia,"Vídeo mostra círculo sendo formado por OVNIs nos céus da cidade de Caxambu, Minas Gerais. Cidade é próxima a Varginha, cidade dos ETs.",0
"
Dr. Yamamoto, professor de neurologia, criou imagem que mostra se você está cansado  ",ciencia,"Imagem criada pelo professor de Neurologia, Dr. Yamamoto, pode provar se você está cansado, estressado ou saudável. É uma ilusão de ótica que se movimenta (ou não). ",0
"
Aluna de Lagoa Seca (PB) é campeã mundial de Física na França  ",ciencia,"Milena Cristina Califa, aluna de Lagoa Seca (PB), ganhou o campeonato mundial de física na França. Para ajudá-la, compartilhe uma foto no Facebook.",0
"
Fenômeno Aphelion chega amanhã e vai trazer nova onda de frio  ",ciencia,"Terra vai ficar mais longe do Sol amanhã, por causa do fenômeno Aphelion, e clima vai ficar mais frio do que o normal até agosto.",0
"
Asteroide 2009 JF1 vai destruir a Terra em maio de 2022  ",ciencia,Asteroide de 130 metros e com força de 250 mil toneladas vai se chocar contra a Terra no dia 6 de maio de 2022,0
"
Aranha se esconde na praia, parece obra de arte e tem veneno mortal  ",ciencia,"Aranha de espécie mortal, que parece uma obra de arte enterrada no chão, se esconde em praias no Brasil. ",0
"
Há um Vulcão em Ribeirão Preto (São Paulo) prestes a entrar em erupção  ",ciencia,Fumaça tóxica que está saindo do solo em Ribeirão Preto (São Paulo) é de um vulcão prestes a entrar em erupção.,0
"
Perigeu da Lua gigante entre o Canadá e Rússia é mostrado em vídeo  ",ciencia,"Vídeo mostra o fenômeno da Lua chamado Perigeu entre o Canadá e a Rússia. No vídeo, a Lua fica gigante, causa um eclipse solar e desaparece.",0
"
Misturar diesel na gasolina melhora desempenho do carro  ",ciencia,"Em vídeo, tiktoker mostra segredo para melhorar o desempenho do carro utilizando gasolina comum e diesel S10. ",0
"
Lua no Ártico (entre a Rússia e o Canadá) fica gigante e cobre o Sol, mostra vídeo  ",ciencia,Vídeo mostra o momento em que a Lua fica gigante por 30 segundos e cobre o Sol por cinco segundos. Eclipse ocorreu entre a Rússia e o Canadá. ,0
"
Ovnis são filmados em Jaraguá do Sul (SC), mostra vídeo  ",ciencia,"Em vídeo, ovnis aparecem sobrevoando município de Jaraguá do Sul (SC). Tudo foi flagrado por um morador da cidade. ",0
"
Céu de Marte e som do planeta vermelho são mostrados em vídeos do Perseverance  ",ciencia,Vídeos da Perseverance mostram céu de Marte (que se pareceria com o da Terra) e som registrado no planeta vermelho.,0
"
Fenômeno do equinócio nos afetará nos próximos 5 dias (em 2021) e trará calor  ",ciencia,"Nos próximos cinco dias, em 2021, teremos um forte onda de calor causada pelo fenômeno do equinócio. É por causa dele que há altas temperaturas no Brasil. ",0
"
Forte onda de calor fará fevereiro de 2021 ser o mês mais quente da história  ",ciencia,Institutos de meteorologia como o Inmet e institutos do Chile alertam que fevereiro de 2021 será o mês mais quente da história por causa de uma onda de calor do fenômeno do equinócio. ,0
"
Foto mostra lagarta venenosa que leva à morte em questão de horas  ",ciencia,Foto mostra lagarta venenosa que leva a morte em questão de horas se não for utilizado soro.,0
"
Naja gigante é vista na China e pode chegar ao Brasil  ",ciencia,Foto mostra uma cobra naja gigante que foi vista na China e pode chegar ao Brasil. Isso mostra que é o fim dos tempos mesmo.,0
"
Escorpiões cresceram e se reproduziram dentro de berinjela, mostra vídeo  ",ciencia,Vídeo mostra momento em que escorpiões saem de dentro de uma berinjela após crescerem e se reproduzirem dentro do alimento. ,0
"
Lonomia é mais venenosa do que cascavel e não existe soro para o seu veneno  ",ciencia,"Cuidado porque estamos na época da lonomia, que é uma taturana mais venenosa do que cobra cascavel. Não existe soro para o veneno da lonomia.",0
"
Teste de unha identifica se há alguém lhe espiando em um espelho de duas direções  ",ciencia,"Para identificar se você está sendo espionado através de um espelho de duas direções, basta fazer o teste de unha e ver a profundidade do seu reflexo. ",0
"
Sarah Gilbert selecionou três filhos entre as cinco primeiras pessoas a testarem vacina de Oxford e a prometeu para setembro  ",ciencia,A cientista Sarah Gilbert selecionou três filhos entre as cinco primeiras pessoas a testarem a vacina de Oxford e a prometeu para setembro.,0
"
Dragão Azul (Glacus Atlantucus) é um dos animais mais venenosos do oceano  ",ciencia,Vídeo mostra um Dragão Azul (Glacus Atlantucus) em Salvador (Bahia). É preciso ter cuidado porque ele é um dos animais mais venenosos que existem no mar. ,0
"
Aranha com rabo de cobra é encontrado por dona de casa, mostra foto  ",ciencia,"Escorpiranha, aranha com rabo de cobra, é encontrada por dona de casa, mostra foto compartilhada na internet. ",0
"
Bioluminescência em ondas do mar da Califórnia (EUA) ocorreram por causa de quarentena  ",ciencia,Fenômeno bioluminescente ocorre no mar da Califórnia (EUA) após a diminuição de turistas no local por causa da quarentena.,0
"
Praia de Botafogo, no Rio de Janeiro, ficou limpa por causa da quarentena  ",ciencia,"A Praia de Botafogo, no Rio de Janeiro, ficou limpa por causa da quarentena. Um vídeo mostra as águas cristalinas após 60 dias de isolamento social.",0
"
Vespa “assassina” que chegou aos EUA foi criada em laboratório da China  ",ciencia,A vespa “assassina” que chegou nos EUA foi criada em laboratório na China e foi filmada matando um rato em poucos segundos. ,0
"
Tasuku Honjo, ganhador de Prêmio Nobel, diz que o coronavírus não é natural  ",ciencia,"O professor japonês Tasuku Honjo, ganhador do Prêmio Nobel, declarou que o coronavírus não é natural. Ele aponta que se trata de um vírus criado em laboratório. ",0
"
Asteroide gigante vai bater na Terra em 29 de abril de 2020 e será o fim do mundo  ",ciencia,Nada emite alerta sobre asteroide que vai se chocar contra a Terra no dia 29 de abril e pode acabar com a raça humana. ,0
"
Vassouras estão em pé por causa de “bug” na rotação da Terra, diz Nasa  ",ciencia,A Nasa (Agência Espacial Norte-Americana) mandou avisar que a Terra está passando por um “bug” na rotação que está deixando o planeta com “equilíbrio perfeito” que deixam vassouras em pé.,0
"
Teste com copo de água define se café é puro ou impuro, mostra vídeo  ",ciencia,Vídeo mostra teste simples para verificar se o pó de café é puro ou impuro. É só colocar o produto em um copo de água e ver se dissolve.,0
"
Extraterrestres deixam marcas no rio Quaraí, na divisa entre Brasil e Uruguai  ",ciencia,"Foram encontrados registros de vida extraterrestres no rio Quaraí, na divisa do Brasil e Uruguai. Um vídeo mostra círculos marcados às margens do rio, que ufologistas confirmaram se tratar do trabalho de OVNIs.",0
"
Brasileiro inventou um carro movido a água que faz 1.000 km com um litro  ",ciencia,Um brasileiro revolucionou o mundo automobilístico ao inventar um carro movido a água que faz 1.000 km com apenas um litro. ,0
"
Condenado à pena de morte morreu de infarto ao participar de experiência com cientista  ",ciencia,"Cientista do Arizona faz experimento científico que prova que mente humana é mais poderosa do que se imagina. Nela, condenado à pena de morte morreu de infarto após acreditar que teve o pulso cortado. ",0
"
Cura definitiva do câncer foi encontrada e estará disponível até o início de 2020  ",ciencia,Empresa afirma ter encontrado a cura definitiva do câncer e promete que ela estará disponível em até um ano. Vídeo anuncia descoberta. ,0
"
Marcela Rodriguez, estudante brasileira, ganha segundo lugar em concurso de física nuclear  ",ciencia,Imagem mostra a estudante brasileira Marcela Rodriguez. Ela ganhou o segundo lugar em um concurso de física nuclear na Rússia.,0
"
Nasa admite que mudanças climáticas ocorrem por causa da órbita da Terra e não por ação do homem  ",ciencia,"Após 60 anos, a Nasa assumiu que o aquecimento global se deu por causa de mudanças na órbita da Terra e não por ação do homem. Segundo a agência espacial, dependendo da posição da Terra em relação ao sol, é que as condições climáticas vão variar drasticamente e até criar anormalidades.",0
"
Flor Mahameru (Arya) do Himalaia só floresce a cada 400 anos foi encontrada  ",ciencia,A nossa geração teve o privilégio de ver a flor Mahameru (ou flor da Arya). Ela é do Himalaia e só floresce a cada 400 anos. Compartilhe a foto para todos. ,0
"
Meteoro que caiu no Paraná fez cratera gigante em fazenda, mostra foto  ",ciencia,Imagens mostram um buraco gigantesco em uma fazenda causado pelo meteoro que caiu na região noroeste do Paraná.,0
"
Setembro terá 5 luas, 5 domingos e 5 segundas, isto ocorre a cada 823 anos  ",ciencia,"O mês de setembro terá 5 luas, 5 domingos e 5 segundas-feiras. Este fenômeno ocorre a cada 823 anos e se chama bolsa de dinheiro. ",0
"
Nasa afirma que queimadas na Amazônia estão abaixo da média e desmascara ambientalistas  ",ciencia,"Nasa diz, em comunicado, que queimadas na Amazônia em 2019 estão “abaixo da média” para a região e desmascara dados de ambientalistas. ",0
"
Missão indiana Chandrayaan divulga fotos incríveis da Terra tiradas do espaço  ",ciencia,"Após lançar o orbitador Vikram à Lua, em 22 de julho, a missão indiana Chandrayaan conseguiu divulgar fotos incríveis da Terra tiradas do espaço. As imagens são lindas!",0
"
Meteoro pode atingir a Terra e destruir a vida humana em outubro de 2019  ",ciencia,Nasa afirma que meteoro FT3 se chocará com a Terra e pode acabar com a vida humana em outubro de 2019. ,0
"
Mar de Santos se acende pelo terceiro dia seguido em 2019  ",ciencia,Fenômeno da bioluminescência aparece em Santos e faz mar se acender por três dias seguidos em julho de 2019. Fotos mostram o fenômeno. ,0
"
Pesquisa aponta que homens que gostam de “amor por trás” com parceiras são gays enrustidos  ",ciencia,"A pesquisa publicada pela Revista Nature comprovou que homens que gostam de fazer amor “por trás” com parceiras têm homossexualidade enrustida. Segundo o estudo, a prática tem um significado de negação da anatomia feminina.",0
"
Documento da Nasa revela que Nibiru vai se chocar com a Terra e acabar com a raça humana  ",ciencia,"Documento da Nasa, publicado em 1988, revela que o planeta Nibiru se chocará com a Terra e acabará com a raça humana. ",0
"
Governo vai acabar com a plataforma Lattes, do CNPq, depois da semana santa  ",ciencia,"Após semana santa, governo federal vai extinguir a plataforma Lattes, do CNPq, e pesquisadores devem salvar versão do currículo em PDF. ",0
"
Empresa lança limão que já vem com cachaça dentro  ",ciencia,"A empresa Magnífica de Faria lançou o Limão Alegria, um limão que já vem com cachaça dentro. É quase uma plantação de caipirinha.",0
"
Jeito certo de descascar abacaxi é arrancando os gomos com as mãos  ",ciencia,Vídeo revela um segredo. O jeito certo de se comer um abacaxi é arrancando os gomos com as mãos. ,0
"
WD-40 é feito de óleo de peixe, é bom para queimaduras e serve para tudo  ",ciencia,"O óleo WD-40 é feito de óleo de peixe, tem 43 utilidades e serve para tratar de queimaduras.",0
"
José Carlos ganhou concurso de física e vai representar o Brasil nas Olimpíadas  ",ciencia,"O estudante José Carlos, de 19 anos, morador da cidade de Lages (SC), venceu um concurso de física quântica e vai representar o Brasil nas Olimpíadas.",0
"
Fenômeno do equinócio nos atingirá nos próximos 5 dias e trará calor ao Brasil  ",ciencia,Fenômeno do equinócio deve atingir o Brasil em 5 dias e elevar as temperaturas até os 40°C. Período requer atenção.,0
"
OVNIs fazem círculos de luz no céu de Caxambu (MG), mostra vídeo  ",ciencia,"Vídeo mostra círculo sendo formado por OVNIs nos céus da cidade de Caxambu, Minas Gerais. Cidade é próxima a Varginha, cidade dos ETs.",0
"
Dr. Yamamoto, professor de neurologia, criou imagem que mostra se você está cansado  ",ciencia,"Imagem criada pelo professor de Neurologia, Dr. Yamamoto, pode provar se você está cansado, estressado ou saudável. É uma ilusão de ótica que se movimenta (ou não). ",0
"
Aluna de Lagoa Seca (PB) é campeã mundial de Física na França  ",ciencia,"Milena Cristina Califa, aluna de Lagoa Seca (PB), ganhou o campeonato mundial de física na França. Para ajudá-la, compartilhe uma foto no Facebook.",0
"
Vídeo mostra movimento da crosta terrestre na Itália que ocorreu ontem  ",ciencia,"Ontem, a Itália experimentou o movimento da crosta terrestre. Vídeo mostra evento, que é inédito na humanidade.",0
"
Movimento da crosta terrestre na Mongólia é flagrado em vídeo  ",ciencia,Vídeo compartilhado na internet mostra movimento da crosta terrestre na Mongólia. Esta é a primeira vez que o fenômeno acontece.,0
"
Corante da Fanta Laranja é absorvido por guardanapo de papel em vídeo  ",ciencia,Vídeo prova que a Fanta Laranja é cheia de corantes. Uma mulher da China conseguiu absorver toda a tinta do refrigerante usando um apenas guardanapo de papel.,0
"
Brasileira Milena Cristina Califa é campeã na Olimpíada Mundial de Física  ",ciencia,A brasileira Milena Cristina Califa conquistou um feito incrível. Ela se tornou campeã mundial na Olimpíada Mundial de Física realizada na França.,0
"
Brasileiro José Manuel Velazquez ganhou o concurso nacional de física quântica  ",ciencia,O jovem brasileiro José Manuel Velazquez conseguiu um feito incrível. Ele ganhou o concurso de física quântica a nível nacional e vai para as olimpíadas de física.,0
"
Carta de rejeição de Albert Einstein na Universidade de Berna foi encontrada  ",ciencia,"Carta de rejeição de Albert Einstein na Universidade de Berna, que aponta que seu pedido para o cargo de professor associado foi negado, viralizou na internet.",0
"
Brasileira Marcela Pereira ficou em 2º lugar no concurso de física nuclear na Rússia  ",ciencia,"A brasileira Marcela Pereira, da Universidade de Valinhos e da UFMS, ficou em segundo lugar no concurso de física nuclear na Rússia. Porém, ninguém se importa.",0
"
Foto mostra buraco gigante feito por meteorito em Pirassununga, interior de São Paulo  ",ciencia,"Meteorito que passou pelo interior de São Paulo, fez um buraco enorme em uma propriedade da região e assustou os moradores locais.",0
"
Máquina separa bolinhas por cores por causa da física quântica  ",ciencia,"Vídeo viral mostra bolinhas caindo em máquina que, no final, as separa por cores. A explicação seria simples: física quântica! ",0
"
Tecido que torna invisível é inventado por cientista na China  ",ciencia,Cientista chinês desenvolve tecido que torna invisível. Capa da invisibilidade faz ele se tornar reitor da Universidade de Hong Kong.,0
"
Cheirar pum do parceiro prolonga vida e evita doenças  ",ciencia,"Segundo pesquisas realizadas por cientistas da Universidade de Exeter, cheirar pum do parceiro diminui risco de câncer",0
"
Fim do mundo será em 23 de setembro de 2017  ",ciencia,Está confirmado! Fim do mundo será no dia 23 de setembro de 2017. Nibiru vai se chocar contra Terra e vai confirmar a Bíblia. ,0
"
Nasa confirmou profecia de tsunami no Brasil após recuo do mar  ",ciencia,Nasa confirmou uma profecia de futura desgraça no Brasil. Recuo do mar é o sinal que anuncia um tsunami iminente.,0
"
Vídeo mostra momento em que raio atinge rio e causa explosão  ",ciencia,Raio atinge leito de rio no momento de gravação. Descarga elétrica causou explosão e intrigou internautas em redes sociais. ,0
"
Hunters moon: dois sóis surgiram na fronteira dos EUA e Canadá  ",ciencia,Dois sóis apareceram na fronteira dos EUA com o Canadá. Um é o sol e outro é a lua. O fenômeno é chamado Hunters Moon.,0
"
Vídeo flagra OVNI na Espanha, Poços de Caldas e Porto Rico  ",ciencia,"Um OVNI e um extraterrestre foram flagrados em um vídeo que viralizou na internet. Há algumas versões da Espanha, Poços de Caldas e Porto Rico.",0
"
Vídeo flagra OVNI (disco voador) gigante na Malásia  ",ciencia,Filmagem mostra OVNI gigante sobrevoando os céus da Malásia. Assista ao vídeo do disco voador antes que apaguem.,0
"
Asteroide vai se chocar com a Terra em fevereiro de 2017  ",ciencia,Agora é sério! Mundo vai acabar após asteroide se chocar com a Terra no dia 16 de fevereiro de 2017. Previsão é do renomado astrônomo russo Dyomin Damir Zakharovich.,0
"
7 histórias (falsas) atribuídas a Nasa que as pessoas sempre acreditam ",ciencia,"A Agência Espacial Norte-americana, há anos, observa o Universo e o planeta Terra em busca de respostas. Por causa de seu prestígio, sempre a citam para dar credibilidade às balelas. Separamos sete histórias falsas atribuídas a Nasa que enganam as pessoas na web todos os anos.",0
"
Nasa confirma Bíblia: Terra terá 6 dias de escuridão  ",ciencia,A Nasa confirmou uma tese bíblica e confirmou que a Terra terá seis dias de escuridão em dezembro de 2016.,0
"
Meteoro vai se chocar contra a Terra em 2019  ",ciencia,"Segundo os cálculos dos cientistas da Nasa, meteoro com dois quilômetros de diâmetro vai destruir o planeta por completo em fevereiro de 2019.",0
"
Nasa confirma catástrofe no Brasil e faz alerta de tsunami  ",ciencia,A Nasa confirmou que catástrofe irá acontecer no Brasil e faz um alerta para os próximos dias para um tsunami no país.,0
"
Cientista diz que criou vírus da aids para despovoar  ",ciencia,"Cientista Robert Gallo admitiu que criou o vírus HIV, da aids, com a intenção de despovoar a população mundial.",0
"
Nasa confirma: Terra terá 15 dias de trevas em novembro de 2015, diz balela ",ciencia,"Entre os dias 15 e 29 de novembro de 2015, a Terra terá 15 dias de trevas. Nasa apontou que a escuridão acontece por causa de um “canhão planetário”.",0
"
Foto da Nasa mostra esqueleto em Marte, diz  ",ciencia,Imagem divulgada pela agência espacial norte-americana mostra fóssil de uma criatura que comprova vida fora da Terra.,0
"
NASA encontra planeta coberto de maconha  ",ciencia,"Em busca por planetas habitáveis, cientistas encontram o X637Z-43, um planeta coberto por maconha.",0
"
Barba é mais suja que vaso sanitário, diz  ",ciencia,"Estudo indica que na barba masculina há bactérias entéricas, seres microbiológicos encontrados no intestino humano.",0
"
Brasileiro inventa carro movido a água  ",ciencia,Veículo movido à água é inventado por brasileiros. Reportagem mostra invenção de motorista do Espírito Santo que faz carro rodar mais de mil quilômetros com um litro de água. Eletrólise é o segredo de tudo.,0
"
Ilusão de ótica: foto de vestido branco e dourado circula na internet ",ciencia,Internet se movimenta com imagem de vestido branco e dourado mostrado como azul e preto.,0
"
Médicos egípcios descobrem a cura para a aids  ",ciencia,Médicos militares do Egito inventaram aparelho que rastreia o HIV nas células e elimina o vírus do corpo.,0
"
Astronauta diz que viu anjos no espaço e Nasa escondeu  ",ciencia,"Em missão no espaço, astronauta ateu viu anjos voando em direção à Terra. Nasa tem escondido informações da imprensa.",0
"
Assistir Big Brother deixa você mais burro, aponta  ",ciencia,Estudo austríaco aponta que assistir Big Brother deixa a pessoa mais burra.,0
"
Chip Mondex: uma das maiores farsas da internet ",ciencia,Chip de controle que simboliza a marca da besta será implantado no Brasil em 2015 como método eficaz de realizar transações financeiras.,0
"
Informação errada: Terra está próxima da 6ª extinção em massa ",ciencia, fim está próximo,0
"
NASA confirma seis dias de escuridão na Terra  ",ciencia,A NASA acabou de confirmar que o Planeta Terra ficará por seis dias no escuro durante um eclipse que acontecerá no mês de dezembro deste ano.,0
"
Informação errada: cientistas criam cristal que permite respirar debaixo d’água ",ciencia,Cristal do Aquaman permite a respiração sem aparelhos embaixo d’água.,0
"
Existe vida após a morte, dizem cientistas alemães  ",ciencia,Cientistas alemães descobriram que existe vida após a morte. Processo envolve mistura de drogas,0
"
Mito: pessoas que têm letra feia são mais inteligentes ",ciencia,"Por pensarem mais rapidamente, pessoas inteligentes acabam escrevendo com a caligrafia ruim.",0
"
Balela: O ser humano utiliza apenas 10% da capacidade cerebral ",ciencia,"As pessoas não utilizam o cérebro em sua capacidade total, 90% do órgão está inativo",0
"
Balela: asteroide com pirâmide negra vem chegando rumo à Terra ",ciencia,Asteroide alienígena com pirâmide negra se aproxima do planeta Terra,0
"
Cratera encontrada na Rússia tem origens extraterrestres  ",ciencia,"Buraco de aproximadamente 80 metros, causa confusão entre cientistas e faz com que surjam teorias de que a cratera teria origem alienígena",0
"
Hoax: cientistas canadenses provam que o teletransporte é algo possível ",ciencia,"Cientistas canadenses provam, pela primeira vez, que o teletransporte é algo possível para o ser humano.",0
"
Ilusão de ótica: carro fantasma aparece em cruzamento na Rússia ",ciencia,Uma câmera instalada em um veículo flagrou o aparecimento de um carro fantasma em um cruzamento na Rússia,0
"
Hoax: Relógio suíço é encontrado em tumba de 400 anos da Dinastia Ming ",ciencia,"Mistério – Em uma escavação arqueológica na China, um relógio suíço foi encontrado em uma tumba lacrada, datada de 400 anos, pertencente à Dinastia Ming. Isso pode significar que alguém viajou no tempo.",0
"
Terra é oca e centro é ocupado por extraterrestres  ",ciencia,Teoria da Terra oca aponta que o centro do nosso planeta é ocupado por extraterrestres.,0
"
Masaru Emoto diz que poder das palavras pode alterar substâncias  ",ciencia,Experimento científico feito pelo japonês Masaru Emoto com água e arroz pode comprovar o poder positivo ou negativo das palavras na decomposição de substâncias.,0
"
 pessoas com olhos castanhos são mais honestas ",ciencia,Boato: Circula no Facebook uma imagem que diz que pessoas de olhos castanhos são mais honestas.,0
"
Cientistas clonam dinossauro com sucesso na Inglaterra  ",ciencia,Cientistas ingleses conseguiram realizar a clonagem de um dinossauro. Fato teria acontecido na universidade de Liverpool.,0
"
Cientistas criam híbridos de humanos com animais  ",ciencia,"Cientistas em vários países criam híbridos de pessoas e de animais que podem lançar o pânico na sociedade. Nos últimos 10 anos, o progresso no campo da engenharia genética espantou os cientistas.",0
"
Crânios Paracas:  fala que ossadas peruanas não são de humanos ",ciencia,"Uma análise inicial do DNA dos famosos crânios alongados de Paracas, revela que não se trata de uma forma humana conhecida, reforçando a teoria da visita alienígena no planeta.",0
