Titulo,Categoria,Resumo,Status
"
Chef de cozinha francês é processado após colocar sêmen em sobremesas de restaurante  ",mundo,O chef de cozinha francês Jacques DeNoiret foi processado após admitir que colocava sêmen de funcionários nas sobremesas do restaurante Le Gallion.,True
"
Vídeo mostra desfile de 7 de setembro em Roma com música “Eu Te Amo, Meu Brasil”  ",mundo,"Um vídeo mostra desfile de 7 de setembro em Roma com a música “Eu Te Amo, Meu Brasil”. Lá fora tem mais patriotismo do que aqui no Brasil. Emocionante!",True
"
Menina de 13 anos morre na Alemanha por usar máscara e aspirar CO2  ",mundo,"Após usar máscara e aspirar CO2, menina de 13 anos morre na Alemanha asfixiada pela própria máscara. Por causa do caso, segurança das máscaras está sendo colocada em xeque no país. ",True
"
Novo trem-bala do Japão chega a 4.800 km/h de velocidade, mostra vídeo  ",mundo,"Vídeo mostra incrível trem-bala do Japão (shinkansen) que alcança 4.800 km/h e faz um trajeto de 502,3 km (de Tóquio a Osaka) em 10 minutos.",True
"
Médico mais jovem do mundo é Joshua Beckford, de 14 anos  ",mundo,"O nigeriano Joshua Beckford, de 14 anos, se formou pela Universidade de Oxford em medicina e é o médico mais jovem do mundo. Ele tem autismo.",True
"
Vídeo mostra tênia sendo retirada da boca de uma mulher que comeu carne de porco crua  ",mundo,"Vídeo mostra médico retirando tênia do intestino de uma mulher pela boca, após ela ingerir carne de porco crua. ",True
"
Gesara e Nesara serão implementadas em 2020 e reset financeiro ocorrerá nos próximos dias  ",mundo,Implementação das leis Gesara e Nesara vai acontecer em 2020. Reset financeiro mundial ocorre entre os dias 11 e 13 de setembro.,True
"
Sistema Financeiro Quântico (QSF) está sendo implantado em 2020 no mundo todo  ",mundo,"Os bancos vão fechar e a internet vai deixar de funcionar por alguns dias em 2020 para a implantação do Sistema Financeiro Quântico (QSF). A partir daí, as transações serão feitas por marcas nas pessoas lastreadas em ouro e o dinheiro vai deixar de existir. ",True
"
Vídeo mostra dança de robôs na Disneylândia da China  ",mundo,"Um vídeo mostra dança de robôs na Disneylândia da China. Eles são tão realistas, com expressões faciais perfeitas, que não podem ser distinguidos de humanos.",True
"
Povo europeu joga máscaras no lixo e se nega a usá-las contra a Covid-19  ",mundo,Todos os europeus jogaram máscaras de proteção no lixo e vão às ruas para protestar contra o isolamento social. Povo não aguenta mais a tirania.,True
"
Bancos de todo mundo vão fechar em setembro de 2020 para realizar reset financeiro das moedas  ",mundo,"Em setembro de 2020, os bancos de todo mundo vão fechar que seja realizado um reset financeiro por causa dos corruptos da Operação Storm. Todas as moedas vão ser lastreadas em ouro. ",True
"
Hamas lançou 450 foguetes em Israel ontem (2020) e 4 pessoas morreram com ataques  ",mundo,"Embaixador de Israel no Brasil, diz que Hamas lançou 450 foguetes em Israel ontem e que 4 pessoas morreram com ataques.",True
"
George Soros promete ajudar Argentina se país prolongar quarentena e prejudicar Bolsonaro  ",mundo,"O bilionário húngaro George Soros prometeu ajudar a Argentina se o presidente do país, Alberto Fernández prolongar a quarentena no país e prejudicar o Brasil. ",True
"
Joe Biden, candidato democrata à Presidência dos EUA, é pedófilo, prova vídeo  ",mundo,"Vídeos comprovam que o candidato democrata à Presidência dos EUA, Joe Biden, é um pedófilo. Imagens mostram ele assediando crianças. ",True
"
Filha de Vladimir Putin morre após tomar vacina russa contra Covid-19  ",mundo,"Katerina Tikhonova, filha de Vladimir Putin, presidente da Rússia, morreu após tomar a segunda dose da vacina produzida pelo país para combater a Covid-19. ",True
"
Avião da Emirates com 275 passageiros faz pouso forçado no aeroporto de Dubai e explode  ",mundo,Um avião da Emirates fez um pouso forçado com 275 passageiros no aeroporto de Dubai. A aeronave explodiu e um vídeo mostra o impacto do fogo. ,True
"
Vídeo mostra fogo no aeroporto de Dubai (Emirados Árabes Unidos) em 2020  ",mundo,Vídeo mostra fogo se alastrando no aeroporto de Dubai (Emirados Árabes Unidos) durante incêndio ocorrido em 2020. ,True
"
Japão usa fogos de artifício que seriam utilizados na abertura dos Jogos Olímpicos, mostra vídeo  ",mundo,"Japão usa fogos de artifício, que seriam utilizados na abertura dos Jogos Olímpicos, em Gifu-ken neste final de semana, aponta vídeo. ",True
"
China falsificou 20 mil documentos para fraudar eleições nos EUA  ",mundo,China envia quase 20 mil documentos falsos para os EUA com objetivo de fraudar as eleições presidenciais norte-americanas. ,True
"
França aprova liberação do aborto até os nove meses de gravidez  ",mundo,"A França aprovou a liberação do aborto até os nove meses de gravidez. Por 60 votos a 37, a Assembleia Nacional francesa autorizou esta mudança na lei de bioética do país.",True
"
Câmera infravermelho mostra míssil atingindo porto de Beirute (Líbano)  ",mundo,"Imagens de uma câmera infravermelho mostra um míssil atingindo o porto de Beirute, no Líbano, e mostra que explosão não foi um acidente. ",True
"
China está enviando sementes e ervas envenenadas para EUA e outros países  ",mundo,"China enviou pacotes com sementes, raízes e ervas envenenadas para vários países com objetivo de “assassinar a população terrestre”",True
"
Benjamin Netanyahu disse que Hezbollah escondeu mísseis no porto de Beirute (Líbano)  ",mundo,"Durante Assembleia da ONU de 2018, o primeiro-ministro de Israel, Benjamin Netanyahu, denunciou que o Hezbollah tinha mais de mil mísseis escondidos no porto de Beirute (Líbano). ",True
"
Foto mostra pessoas voando em meio a nuvem de fumaça após explosão em Beirute (Líbano)  ",mundo,"Uma foto mostra pessoas voando em meio a nuvem de fumaça após a explosão em Beirute, no Líbano, de tão forte que foi o impacto. Jesus buscou essas pessoas e está voltando!",True
"
Mais de 1 milhão de pessoas participam de protesto denunciando “pandemia falsa” em Berlim  ",mundo,"Em Berlim (Alemanha), mais de 1 milhão de alemães saíram às ruas para protestar contra a “farsa da pandemia” da Covid-19.",True
"
Steve é membro do Partido Democrata e fez tatuagem de bebê para apoiar a ideologia comunista da pedofilia  ",mundo,"Assim como Felipe Neto, Lucas Netto e Marcelo Freixo, o dublê Steve, que faz parte do Partido Democrata, fez uma tatuagem de um bebê no braço para apoiar a ideologia comunista da pedofilia. ",True
"
Governo da Argentina bloqueia todas contas bancárias do país  ",mundo,O governo da Argentina bloqueou todas as contas bancárias do país. A medida surge como parte da implantação do regime de comunismo na política local.,True
"
Pessoas têm que fazer fila para comprar três ovos por vez na Argentina  ",mundo,"Na Argentina, as pessoas têm que fazer fila para comprar três ovos, limite permitido para cada uma. Isso acontece porque o sistema foi comunista implantado no país.",True
"
Argentina não existe mais porque virou a China comunista  ",mundo,"Graças ao presidente Alberto Fernández e a pandemia da covid-19, a Argentina não existe mais e virou a China comunista. ",True
"
Victoria’s Secret e Cirque du Soleil decretaram falência por causa da pandemia da Covid-19  ",mundo,Victoria’s Secret e Cirque du Soleil declaram falência na pandemia e outras empresas estão ameaçadas por causa da Covid-19.,True
"
Girafas da Austrália saltam de trampolim, fazem acrobacias e mergulham na água, mostra vídeo  ",mundo,Vídeo mostra momento em que girafas saltam de trampolim e fazem acrobacias antes de mergulhar na água. Elas precisaram de anos de treinamento para fazer a manobra. ,True
"
Pneumonia mais letal do que a Covid-19 surge no Cazaquistão  ",mundo,"Pneumonia desconhecida, mais mortal que a Covid-19, foi registrada no Cazaquistão e já fez quase 2 mil vítimas. China que deu o alerta.",True
"
Ministros que impediram uso da hidroxicloroquina serão processados na França  ",mundo,"A partir de agora, quem impediu o povo de tomar cloroquina e hidroxicloroquina na França vai ter que responder na Justiça. Ex-primeiro-ministro e ministro da Saúde serão os primeiros. Tudo graças ao médico Didier Raoult. ",True
"
Acabou a gasolina em Caracas (Venezuela) e carros fizeram fila gigante hoje, mostra vídeo  ",mundo,"Em Caracas (Venezuela), gasolina acaba e carros fazem fila quilométrica para conseguir abastecer, mostra vídeo.",True
"
Funcionário da Budweiser admite ter feito xixi na cerveja durante 12 anos  ",mundo,"Walter Powell, funcionário da cervejaria Budweiser, admitiu que, por 12 anos, fez xixi nos tanques de cerveja da fábrica. ",True
"
British Airways faliu, vai fechar e funcionários gravaram vídeo de despedida  ",mundo,Companhia aérea British Airways encerrou atividades e funcionários gravaram vídeo de despedida para clientes.,True
"
Foto mostra “Caminho ao Céu”, na Irlanda, onde estrelas se alinham a cada 2 anos  ",mundo,"Caminho ao Céu, fenômeno em que estrelas se alinham a cada 2 anos em direção ao céu, é registrado na Irlanda. ",True
"
Dubai comemora fim do lockdown e pandemia da Covid-19 com vídeo incrível  ",mundo,Os moradores de Dubai (nos Emirados Árabes Unidos) comemoraram o fim do lockdown e da pandemia com um vídeo em homenagem aos heróis que combateram a Covid-19. ,True
"
Primeira-ministra da Austrália fingiu tomar vacina chinesa contra Covid-19, mostra vídeo  ",mundo,Vídeo mostra momento em que a primeira-ministra da Austrália fingiu estar tomando a vacina contra a Covid-19 produzida na China. Detalhe: ela tomou a vacina com a capa. ,True
"
CEO do Euro Exim Bank disse ciclistas são um desastre para a economia  ",mundo,"Para CEO do Banco Euro Exim Ltda, ciclistas são um desastre para a economia e não adicionam nada ao PIB do país.",True
"
Italiano de 93 anos chora ao saber de dívida com hospital após se curar da Covid-19  ",mundo,"Italiano de 93 anos chorou ao saber de dívida com hospital (referente ao uso de um respirador) após se curar da Covid-19. “Não estou chorando pelo dinheiro […]. Passei 93 anos respirando pelo ar dado por Deus sem pagar por ele e O nunca agradeci!”, disse.",True
"
Argentina anuncia confisco de carros de cidadãos do país e povo protesta  ",mundo,"Presidente da Argentina, Alberto Fernández, confisca carros de cidadãos argentinos, gerando protestos no país.",True
"
Argentina faliu, quebrou todas empresas e implantou o comunismo com o apoio da China  ",mundo,"Por causa da quarentena do coronavírus, a Argentina faliu, quebrou todas as empresas do país e o governo de Alberto Fernández conseguiu implantar o comunismo com a ajuda da China. ",True
"
Senegal só tem cinco mortes por coronavírus e usa cloroquina em todos pacientes  ",mundo,Senegal usa cloroquina no tratamento de todos os infectados por Covid-19 e registra apenas cinco mortes até o momento.,True
"
Tedros Adhanom, da OMS, é flagrado dançando de shortinho em bar no Brasil  ",mundo,"Tedros Adhanom, diretor-geral da OMS, é flagrado de shortinho, dançando e bebendo cerveja em um bar no Brasil.",True
"
Argentina decretou o confisco de propriedades privadas pelo governo comunista  ",mundo,"A Argentina acabou de decretar o confisco de propriedades privadas no país e, por isso, o povo está protestando nas ruas e fazendo filas em bancos. ",True
"
Jack Ma, homem mais rico da China, é o dono do Brasil e ofende brasileiros  ",mundo,"Jack Ma, o homem mais rico da China e o novo dono do Brasil, disse que o brasileiro é um povo ingênuo e primário e declarou que vai trazer mão de obra chinesa para o país. ",True
"
Vídeo mostra governo da China assassinando mulheres e homens de bem em fuzilamento  ",mundo,Vídeo mostra fuzilamento do governo da China contra homens e mulheres de bem que discordaram das práticas do ditador do país. ,True
"
Vídeo mostra manifestação contra o comunismo na Argentina durante a quarentena  ",mundo,"Imagens mostram protestos contra o comunismo e contra o presidente Alberto Fernández, na Argentina",True
"
Isolamento social foi inútil porque OMS disse que assintomáticos não transmitem Covid-19  ",mundo,A OMS disse que pessoas que não apresentam sintomas não transmitem a Covid-19. Isso mostra que o isolamento social e uso de máscaras foram inúteis no combate ao coronavírus. ,True
"
Idoso empurrado por policiais em protesto nos EUA é ator e forjou cena  ",mundo,"O idoso Martin Ken (ou Martin Fugindo) é ator profissional, forjou, junto com cinegrafista, a cena em que é empurrado por policiais e usou sangue falso para fingir que está ferido.",True
"
George Floyd violentou um bebê  ",mundo,"Atenção: graças ao auxílio do leitor Douglas Faria (de Goiânia), que nos alertou que a própria produtora citou que Floyd protagonizou um filme (links aqui e aqui), reconhecemos que erramos na informação de que ele não fez filmes adultos. Por isso, alteramos o título e corrigimos a informação no texto. Importante citar que mantemos o desmentido sobre a informação falsa de que ele violentou um bebê, que pode ser lido abaixo e pedimos desculpas pelo erro.",True
"
Governo da Alemanha envia cobrança de 130 bilhões de libras para a China  ",mundo,"A chanceler da Alemanha, Angela Merkel, envia cobrança de 130 bilhões de libras à China por danos provocados pelo coronavírus. ",True
"
Trump chamou Bolsonaro de Javier Bolsonaro e deixou de o seguir no Twitter  ",mundo,O presidente dos Estados Unidos Donald Trump fez uma publicação no Twitter chamando Jair Bolsonaro de Javier Bolsonaro e deixou de seguir o presidente do Brasil. ,True
"
Relatório oficial da Alemanha denuncia pandemia do coronavírus como alarme falso  ",mundo,O Ministério da Interior da Alemanha publicou um relatório oficial que denuncia que a pandemia da Covid-19 (coronavírus) foi um “alarme falso global”. ,True
"
Hackers vazam foto de Donald Trump se bronzeando com spray na Casa Branca  ",mundo,Hackers que revelaram informações sobre Donald Trump vazaram uma foto do presidente dos Estados Unidos se bronzeando com um spray na Casa Branca. Pequeno detalhe chamou a atenção. ,True
"
Policiais brancos prendem homem negro e descobrem que ele é um agente do FBI  ",mundo,"Vídeo mostra momento em que policiais brancos prendem um homem negro nos Estados Unidos durante protestos em 2020 e descobrem que ele é, na realidade, um agente do FBI. ",True
"
George Soros disse que vai derrubar os EUA financiando grupos de ódio negros  ",mundo,"George Soros disse que vai derrubar os EUA financiando grupos de ódio negros. “A comunidade negra é a mais fácil de manipular”, disse ele em entrevista ao jornal Bild, em 2014.",True
"
Médicos de Israel dançam e comemoram por ter zerado a Covid-19 no país, mostra vídeo  ",mundo,Vídeo mostra médicos de Israel dançando e comemorando por terem zerado os casos de coronavírus no país. ,True
"
Torre Eiffel reabre com homenagem às vítimas da Covid-19, mostra vídeo  ",mundo,Vídeo mostra homenagem às vítimas da Covid-19 feita na cerimônia de abertura da Torre Eiffel. É o fim da quarentena. ,True
"
Chineses vendem sapos vivos em caminhonete após pandemia da Covid-19  ",mundo,Vídeo mostra chineses vendendo sapos vivos em uma caminhonete e apontam que “tudo voltou à normalidade” na China. ,True
"
Winston Churchill disse que “os fascistas do futuro chamarão a si mesmos de antifascistas”  ",mundo,"Ex-Primeiro ministro do Reino Unido, Winston Churchill, disse que “fascistas do futuro” se chamarão de “antifascistas”. ",True
"
China vai distribuir vacina contra o coronavírus de graça para o mundo  ",mundo,A China vai distribuir a vacina contra o coronavírus (Covid-19) de graça para todo o mundo. Só que nada vem de graça. ,True
"
Cientista que descobriu a vacina da cura do coronavírus foi morto em casa  ",mundo,"O cientista Bing Liu, que descobriu a vacina que cura o coronavírus, foi assassinado em casa aos 37 anos. ",True
"
Vacina INO-4800, de Bill Gates, é um selo com chip 5G colocado na pele das pessoas  ",mundo,"Bill Gates está financiando uma vacina chamada INO-4800, que é um selo com um chip 5G que será colocado na pele das pessoas e terá um código. ",True
"
Austrália aprova implantação de microchip em humanos por meio de vacinas  ",mundo,A Austrália acabou de aprovar a implantação de um microchip obrigatório de monitoramento por meio de vacinas em humanos. O povo foi às ruas fazer protestos. ,True
"
China cancelou transações em dólar na Bolsa de Valores e abalou o mundo  ",mundo,China decide cancelar oficialmente o dólar no mercado chinês e priorizar o yuan nas transações de Bolsa de Valores. Decisão abalou o mercado global.,True
"
Foto mostra cisnes rosados chegando no canal de Veneza, na Itália  ",mundo,"Com a pandemia do novo coronavírus e isolamento social, cisnes rosados tomaram conta do canal de Veneza (Itália). Imagem mostra chegada das aves ao local. ",True
"
Hackers descobrem que Bill Gates, OMS e laboratório de Wuhan criaram o coronavírus a partir do HIV  ",mundo,"Bill Gates, OMS e laboratório de Wuhan criaram o novo coronavírus com base na estrutura do HIV, mas hackers descobriram tudo.",True
"
FBI recolhe máscaras vindas da China que estavam infectadas com Covid-19  ",mundo,Vídeo mostra o momento em que máscaras vindas da China são recolhidas pelo FBI nos EUA. Policiais descobriram que ela estavam infectadas com Covid-19 (novo coronavírus). ,True
"
Kim Jong-un, ditador da Coreia do Norte, morreu após cirurgia em 2020  ",mundo,"Aos 36 anos, Kim Jong-un, ditador da Coreia do Norte, morreu no dia 21 de abril de 2020. Ele teve morte cerebral após complicações de uma cirurgia cardiovascular. ",True
"
Washington Post confirma que infecção por coronavírus surgiu no laboratório de Wuhan  ",mundo,Jornal Washington Post confirma que a SARS-CoV-2 (novo coronavírus) saiu de laboratório de virologia de Wuhan e não de mercado de animais. ,True
"
100 mil crianças e cadáveres foram encontrados em túnel na Fundação Clinton em Nova York  ",mundo,"Milhares de crianças e cadáveres foram encontrados em túnel que liga o porto de Nova York à Fundação Clinton, nos EUA.",True
"
George Soros foi preso na Suíça, será extraditado para os EUA e condenado à morte  ",mundo,"O bilionário “esquerdista” George Soros acabou de ser preso na Suíça. Ele será extraditado para os Estados Unidos e condenado à morte. Bush, Obama, Hillary e outro também serão presos. ",True
"
Criatura estranha nunca vista antes é encontrada no sul da Colômbia  ",mundo,"Uma criatura estranha nunca vista antes foi encontrada no sul da Colômbia, na região amazônica. O “bicho” respira tanto fora quanto dentro d’água. É de arrepiar!",True
"
Radarbox mostra que Brasil diminuiu número de voos enquanto EUA e China seguem fluxo aéreo normal  ",mundo,"O Radarbox mostrou que o Brasil diminuiu número de voos enquanto EUA e China seguem fluxo aéreo normal. Ao navegar pelo site, é possível analisar o tráfego de aeronaves nesses países, que não está parado, como aparece na TV. É uma mentira!",True
"
Suécia acertou ao não fazer isolamento social (quarentena) para combater o coronavírus  ",mundo,Publicações em redes sociais exaltam o modelo de enfrentamento à Covid-19 adotado pela Suécia e afirmam que não fazer o isolamento social é a melhor opção para combater o coronavírus. ,True
"
Filha do presidente do Santander disse que o pai morreu milionário buscando algo grátis, o ar  ",mundo,"A filha do presidente do banco Santander deu um depoimento emocionante após a morte do pai por Covid-19. Ela disse “somos uma família milionária, mas o meu papai morreu sozinho e sufocado, buscando algo que é grátis. O ar. O dinheiro ficou em casa”. ",True
"
Índia processa China no tribunal internacional e pede US$ 20 trilhões de indenização  ",mundo,A Índia apresentou uma denúncia contra a China no Tribunal Penal Internacional. Governo do país alega que a China construiu uma arma biológica responsável por espalhar a Covid-19 no mundo e pede US$ 20 trilhões de indenização.,True
"
Vídeo mostra policiais da Turquia batendo na população para garantir o isolamento social  ",mundo,"Em vídeo, policiais da Turquia batem, prendem e obrigam idosos a saírem das ruas para garantir o isolamento social durante quarentena do novo coronavírus. ",True
"
Pirelli, Volvo e Syngenta foram vendidas para a China durante a pandemia do coronavírus  ",mundo,"A China está se aproveitando da pandemia da Covid-19 para dar um golpe e comprar empresas mundo afora. Recentemente, a Pirelli, a Volvo e Syngenta foram vendidas a empresas chinesas. ",True
"
FDA autorizou uso da hidroxicloroquina em todos os pacientes com Covid-19 nos EUA  ",mundo,"A FDA (Food & Drug Administration), agência norte-americana de regulação de remédios, liberou o uso da hidroxicloroquina para todos os pacientes com Covid-19. Novartis anunciou que tem resultados de pesquisas que comprovam a eficácia.",True
"
China compra empresa aérea Azul durante pandemia do novo coronavírus  ",mundo,"A empresa da China HNA Group comprou uma parcela da empresa aérea Azul em 2020, durante a pandemia do novo coronavírus.",True
"
Dono de rede de hotéis de Nova York tira a própria vida após demitir funcionários, mostra vídeo  ",mundo,Vídeo em redes sociais mostra empresário de rede de hotéis de Nova York (EUA) se suicidando após crise financeira durante a pandemia do novo coronavírus.,True
"
Prefeito de Lisboa grava vídeo falando que China espalhou o coronavírus para o mundo  ",mundo,Vídeo mostra o prefeito de Lisboa acusando a China de ter espalhado o coronavírus para o mundo. Ele teria falado que a China não é uma democracia. ,True
"
Dr. Charles Lieber foi preso nos EUA por fabricar e vender o coronavírus para a China  ",mundo,"Os EUA acabaram de prender o Dr. Charles Lieber. Foi descoberto que ele fabricou e vendeu o coronavírus, uma arma biológica, para a China. ",True
"
Israel não tem mortes por Covid-19 e usa limão e bicarbonato na cura do coronavírus  ",mundo,"Descobriram porque Israel não tem morte por Covid-19 (C-19). Lá estão usando uma mistura de limão, bicarbonato e água quente para matar o coronavírus. ",True
"
Pequim e Xangai não têm casos de coronavírus porque China criou uma arma biológica  ",mundo,Acharam a prova de que o coronavírus é uma arma biológica criada pela China: as cidades de Pequim e Xangai ficam ao lado de Wuhan e não têm casos da Covid-19.,True
"
Alemanha proibiu tapetes nas entradas das casas por serem os maiores criadouros do coronavírus  ",mundo,"Depois de descobrir que tapetes são “criadouros” do novo coronavírus, Alemanha proíbe moradores de usarem tapetes na porta de casa.",True
"
Vídeo mostra maravilhas de Wuhan, que todo mundo acha que é uma cidadezinha  ",mundo,"Todos acham que Wuhan, na China, é uma cidadezinha do interior, mas imagens mostram construções imponentes na cidade.",True
"
Vídeo da TV italiana RAI de 2015 prova que o coronavírus (Covid-19) foi criado em laboratório na China  ",mundo,"TV italiana RAI mostrou, em 2015, durante reportagem no programa TGR Leonardo, que o novo coronavírus, responsável pela Covid-19, foi criado por chineses em laboratório.",True
"
Chineses estão cuspindo em elevadores e locais públicos para espalhar coronavírus  ",mundo,"Série de vídeos mostra que governo da China está mandando chineses cuspirem e espirrarem em supermercados, elevadores e locais públicos para disseminar a Covid-19 (coronavírus) em países como Itália, Canadá e Austrália. ",True
"
Chinesa é presa em supermercado na Austrália após espirrar e cuspir em frutas  ",mundo,Vídeo mostra uma mulher chinesa sendo presa na Austrália após cuspir e espirrar em frutas e comidas em supermercado. Ela foi mandada pelo Partido Comunista para espalhar o coronavírus pelo mundo.,True
"
Rainha Elizabeth II testou positivo para coronavírus (Covid-19), diz Palácio Real  ",mundo,O Palácio de Buckingham confirmou que a rainha Elizabeth II testou positivo para coronavírus. Comunicado foi publicado minutos depois de primeiro-ministro Boris Johnson anunciar que está com a Covid-19. ,True
"
Governador de Nova York (EUA) disse que as pessoas precisam voltar ao trabalho e voltou atrás no lockdown  ",mundo,"Em coletiva, o governador de Nova York (EUA) disse que as pessoas precisam voltar ao trabalho e voltou atrás no lockdown que ele mesmo decretou. ",True
"
Israel não adota isolamento e tem a melhor situação do mundo em relação ao coronavírus  ",mundo,"Sem isolamento contra coronavírus, Israel tem a melhor situação do mundo com apenas 1 morte. Apenas idosos foram isolados.",True
"
Presidente da China, Xi Jinping, faz discurso falando em nova era, exército e guerra inevitável  ",mundo,"Vídeo mostra discurso do presidente da China, Xi Jinping. Ele teria falado em nova era na China e no mundo, que o exército não para de crescer e em uma guerra inevitável. ",True
"
Rússia soltou leões nas ruas para que as pessoas fiquem em casa na quarentena  ",mundo,O presidente da Rússia Vladimir Putin anunciou que soltou 500 leões nas ruas para que as pessoas fiquem em casa durante a quarentena do novo coronavírus. ,True
"
Foto mostra caixões de vítimas do coronavírus enfileirados em Bergamo (Itália)  ",mundo,Imagem mostra galpão com diversos caixões enfileirados. A foto teria sido tirada em Bergamo (Itália) e seria de vítimas do novo coronavírus.,True
"
Itália decidiu não prestar mais atendimento a idosos com mais de 80 anos que tiverem coronavírus  ",mundo,"Por causa do caos causado pelo novo coronavírus, a Itália decidiu parar de prestar atendimento a idosos com mais 80 anos que contraírem a Covid-19. ",True
"
Força Aérea Italiana se apresenta em praia na Itália ao som de Pavarotti em 2020  ",mundo,"Para dar forças aos compatriotas para combater o novo coronavírus, aviões da Força Aérea Italiana se apresentam ao som de Luciano Pavarotti em uma praia da Itália em março de 2020.",True
"
China criou o coronavírus para ganhar a 3ª Guerra Mundial e dar um golpe de mestre  ",mundo,"A China criou o coronavírus para ganhar a 3ª Guerra Mundial, derrubar o preço dos alimentos, as bolsas do mundo e acabar com o ocidente. Trata-se de um golpe de mestre e uma jogada de marketing. ",True
"
Greta Thunberg pediu para os chineses pararem de usar palitinhos para comer  ",mundo,A ativista sueca Greta Thunberg pediu para os chineses pararem de usar os palitinhos para comer. Motivo seria “preservação de árvores”.,True
"
Pessoas no Canadá são informadas sobre o coronavírus com teste da respiração  ",mundo,As pessoas do Canadá são avisadas sobre o novo coronavírus com um teste em que se prende a respiração por 10 segundos.,True
"
Dois sóis apareceram na fronteira dos Estados Unidos com o Canadá hoje  ",mundo,"Foto mostra o fenômeno do Hunters Moon, em que “dois sóis” aparecem um uma imagem. Isso aconteceu hoje na fronteira entre os EUA e o Canadá.",True
"
China compra 30% de empresas do ocidente em operação Xeque-mate do coronavírus  ",mundo,"Depois do surto de coronavírus, China compra 30% de empresas estrangeiras no país e vai faturar cerca de US$ 20 bilhões ao realizar a operação Xeque-mate.",True
"
Argentina anuncia que vai expropriar terras para realizar reforma agrária  ",mundo,"Via Twitter, o presidente da Argentina, Alberto Fernández, anunciou que vai expropriar terras para começar a realizar a reforma agrária no país.",True
"
Avião de Emmanuel Macron é flagrado com 225 quilos de cocaína na França  ",mundo,"O avião oficial do presidente da França, Emmanuel Macron, foi descoberto com 225 quilos de cocaína pura. Parece que não é só o avião da FAB.",True
"
Médica tcheca na Alemanha descreve como os imigrantes muçulmanos acabaram com o país  ",mundo,"Em carta, médica tcheca que mora na Alemanha descreve como os imigrantes muçulmanos destruíram a Alemanha em pouco tempo. ",True
"
Animais ficam bêbados após comer fruta chamada Marula (Amarula)  ",mundo,"Marula (Amarula) tem teor alcoólico de 17% e vídeo mostra animais, como elefantes, bêbados depois de comerem a fruta.",True
"
Pássaro Surakav muda de cor a cada segundo e levou 19 dias para ser filmado  ",mundo,Vídeo mostra um pássaro que se chama Surakav. Ele muda de cor a cada segundo e levou 19 dias para ser filmado por 62 fotógrafos.,True
"
Morcegos de crisântemo são filmados em telhado na China e a principal fonte do coronavírus  ",mundo,Vídeo mostra momento em que descobriram a principal fonte do coronavírus. São os morcegos de crisântemo que ficam nos telhados das casas de Wuhan (China).,True
"
Chuvas fortes na Suíça mostram ruas limpas e sem lixo  ",mundo,As fortes chuvas na Suíça mostram o quanto as ruas por lá são limpas e sem lixo. Um vídeo traz imagens das águas da enchente límpidas e sem qualquer garrafa pet ou saco plástico boiando.,True
"
China mata 20 mil pacientes com coronavírus após pedir autorização para tribunal  ",mundo,China solicitou autorização ao Supremo Tribunal Popular para executar mais de 20 mil infectados pelo novo coronavírus. Governo está matando os doentes.,True
"
Trump diz que o papa não fará Lula “ser mais respeitado”  ",mundo,"O presidente dos EUA, Donald Trump, deu uma declaração dizendo que o papa Francisco não fará Lula ser mais respeitado. Ao contrário disso, para o americano, “Lula fará o papa perder o respeito”.",True
"
Bateria de Tesla explode e carro acaba partido ao meio, mostra vídeo  ",mundo,Vídeo mostra carro elétrico Tesla destruído que se partiu ao meio após explosão da bateria do veículo. ,True
"
GM descobriu erro em Pontiac após reclamação de cliente sobre sorvete de baunilha  ",mundo,General Motors descobre erro em Pontiac graças à reclamação de um cliente que falava em sorvete de baunilha e muda sistema de alimentação de combustível do automóvel. ,True
"
Reflexo de criança fica parado no espelho e lança olhar maligno, mostra vídeo  ",mundo,Um vídeo mostra o momento em que o reflexo de uma criança ficou parado no espelho e lançou olhar maligno enquanto era filmada pela mãe. A cena é assustadora!,True
"
China vende carne humana enlatada infectada com coronavírus  ",mundo,Fotos mostram local na China onde carne humana infectada com coronavírus é guardada para ser enlatada e exportada para países da África. ,True
"
Homem da China come sopa de feto, mostram fotos  ",mundo,"Série de fotos mostram um dos possíveis motivos para a disseminação do coronavírus na China. Nas imagens, um homem chinês come o que seria uma sopa de feto.",True
"
Morcegos, serpentes e cachorros são comercializados em feira na China, mostram fotos  ",mundo,"Morcegos, serpentes e cachorros são vendidos em feira a céu aberto na China, por isso o coronavírus existe. Tudo está mostrado em imagens que viralizaram online. ",True
"
Barack Obama admite que é gay e vai se divorciar de Michelle  ",mundo,"Barack Obama anuncia que é gay, que leva vida dupla como homossexual e vai por fim ao casamento de 27 anos com Michelle. ",True
"
Foto mostra pessoas caídas em praça da China por causa do coronavírus  ",mundo,"Imagem mostra o resultado do coronavírus na China. Na foto, milhares de pessoas estão caídas no chão de uma praça por causa da doença. ",True
"
Jornalista alemão filma pessoas caídas nas ruas na China e diz, em áudio, que milhares morreram por causa do coronavírus  ",mundo,"Um jornalista alemão fez filmagens e fotos, de forma clandestina, de pessoas caídas nas ruas da China. Em áudio, ele disse que milhares de pessoas já morreram por causa do coronavírus e que devemos ficar o tempo todo em casa. ",True
